################################################################################
# Symmetry function scaling data.
################################################################################
# Col  Name     Description
################################################################################
# 1    e_index  Element index.
# 2    sf_index Symmetry function index.
# 3    sf_min   Symmetry function minimum.
# 4    sf_max   Symmetry function maximum.
# 5    sf_mean  Symmetry function mean.
# 6    sf_sigma Symmetry function sigma.
#########################################################################################################################
#        1          2                        3                        4                        5                        6
#  e_index   sf_index                   sf_min                   sf_max                  sf_mean                 sf_sigma
#########################################################################################################################
         1         81   1.1701095714028279E-11   2.1936041765078498E-04   2.6107825585708510E-05   1.8698014482886356E-05
         1         82   0.0000000000000000E+00   2.1060003368309562E-03   8.4045855013768620E-05   1.4886087209215601E-04
         1         83   0.0000000000000000E+00   2.1049949475335978E-03   1.7100755962729357E-04   2.0304097211989601E-04
         1         84   0.0000000000000000E+00   3.0567016776757890E-03   7.4570799634942903E-04   4.1966595294445496E-04
         1         85   0.0000000000000000E+00   1.4213615201143829E-03   7.6531921674084238E-05   1.1863435300728812E-04
         1         86   0.0000000000000000E+00   2.3509864596991505E-03   6.3192544634190818E-04   3.1220650728637365E-04
         1         87   2.7474679848867799E-08   2.9742469002368719E-03   4.9484848733509154E-04   3.3836452242132133E-04
         1         88   0.0000000000000000E+00   1.5627664705517317E-04   9.6358825759660135E-06   1.2046717556406293E-05
         1         89   0.0000000000000000E+00   1.9829920113286701E-04   2.1634845825849508E-05   1.6623112885902147E-05
         1         90   0.0000000000000000E+00   2.6067843990004925E-04   6.0286937900317461E-05   3.4078198711293264E-05
         1         91   0.0000000000000000E+00   1.7180393686010950E-04   1.1641720565357349E-05   1.3396486682910976E-05
         1         92   0.0000000000000000E+00   2.2957279281121887E-04   7.0039963044368140E-05   3.4899788219425228E-05
         1         93   9.3285435275503178E-08   3.5136407731600983E-04   1.1241000123886710E-04   4.1856836220213456E-05
         1         94   0.0000000000000000E+00   3.9722381467703556E-04   2.7614358850345171E-05   3.2087145991846846E-05
         1         95   0.0000000000000000E+00   4.9638726607676581E-04   6.2112237385057918E-05   4.3781209148680369E-05
         1         96   0.0000000000000000E+00   6.8622333147151226E-04   1.9270179938050611E-04   9.3778167614595064E-05
         1         97   0.0000000000000000E+00   4.1244063719658215E-04   3.3040784458615046E-05   3.5000491274612832E-05
         1         98   0.0000000000000000E+00   6.4262036094239652E-04   2.1147972790385396E-04   8.9384488219504494E-05
         1         99   2.9177353194548324E-07   8.9738234161847662E-04   2.4283555872539416E-04   9.7221284050285812E-05
         1        100   0.0000000000000000E+00   1.1290930618455917E-05   1.9205166029137673E-07   5.0106504380954019E-07
         1        101   0.0000000000000000E+00   8.8814290219605645E-06   3.8524987274538571E-07   6.5558535405697529E-07
         1        102   0.0000000000000000E+00   1.1844536124290167E-05   1.1558289976535664E-06   1.2249059269771055E-06
         1        103   0.0000000000000000E+00   8.6678551448967737E-06   1.7883394023944035E-07   4.1158949643452697E-07
         1        104   0.0000000000000000E+00   9.4394189737827413E-06   1.1603035627556704E-06   1.0735706283633491E-06
         1        105   2.5993945593419186E-11   1.1328389313192738E-05   2.5483087148415428E-06   1.4765571714937488E-06
         1        106   0.0000000000000000E+00   1.3239770901344331E-04   8.4453122011692897E-06   9.8703588748034049E-06
         1        107   0.0000000000000000E+00   1.4176866937695384E-04   1.8743030680389171E-05   1.3846704329010822E-05
         1        108   0.0000000000000000E+00   2.3831688047220537E-04   6.7555310735761801E-05   3.3286876777585552E-05
         1        109   0.0000000000000000E+00   1.2643492847877092E-04   9.6259985592664564E-06   1.0346198832518532E-05
         1        110   0.0000000000000000E+00   2.0830010613068046E-04   6.8490742341029023E-05   2.9944625703751737E-05
         1        111   1.1051467135107698E-07   2.4538714948001220E-04   5.8138412643721470E-05   3.1964810008075270E-05
         1        112   0.0000000000000000E+00   2.9401137134388470E-06   1.8356862009646881E-07   2.5356855272335714E-07
         1        113   0.0000000000000000E+00   2.2886032996614859E-06   3.9857684971376281E-07   3.3492374493101749E-07
         1        114   0.0000000000000000E+00   3.0136643801506368E-06   6.6662219744868569E-07   3.3115000832929610E-07
         1        115   0.0000000000000000E+00   2.5477541797836672E-06   2.0892458041488308E-07   2.4301592455326784E-07
         1        116   0.0000000000000000E+00   2.8721034723320736E-06   7.7895177590655454E-07   3.4498188426162620E-07
         1        117   1.2099993578146292E-08   3.6368990974152828E-06   1.0987707440453088E-06   3.6547505546637906E-07
         1        118   0.0000000000000000E+00   8.7917682011926598E-06   5.3605726242061689E-07   7.4637830512623463E-07
         1        119   0.0000000000000000E+00   6.8345579079281309E-06   1.1698239376546749E-06   9.9208648003400401E-07
         1        120   0.0000000000000000E+00   9.4241129114952356E-06   2.0383167526702320E-06   9.5124544629753292E-07
         1        121   0.0000000000000000E+00   7.5173710400569318E-06   6.1528809341505564E-07   7.0952275005468570E-07
         1        122   0.0000000000000000E+00   8.5984718938222932E-06   2.3603020201622257E-06   9.9713509972217680E-07
         1        123   5.8015967930019678E-08   1.1007024711706239E-05   2.8281287032042964E-06   1.1424660738225083E-06
         1        124   0.0000000000000000E+00   4.6977011430103066E-08   1.6529000705704848E-09   2.9798992196211917E-09
         1        125   0.0000000000000000E+00   5.5530527422834931E-08   3.5451352114878597E-09   4.2275352596741169E-09
         1        126   0.0000000000000000E+00   6.9424453955046128E-08   1.0582991752076754E-08   7.7192234288429025E-09
         1        127   0.0000000000000000E+00   5.2125290610486574E-08   1.7606008830898431E-09   2.9329699252899839E-09
         1        128   0.0000000000000000E+00   5.3894930822816181E-08   1.1079344175477695E-08   7.0240195446830172E-09
         1        129   3.7142690826690992E-12   6.7325751720824297E-08   1.8341904862941674E-08   8.0465529638408292E-09
         1        130   0.0000000000000000E+00   2.1678572413426090E-06   1.4830307598446807E-07   1.8953342209906104E-07
         1        131   0.0000000000000000E+00   1.7177639347755327E-06   3.2570533246787848E-07   2.4531026914626050E-07
         1        132   0.0000000000000000E+00   2.8702734607429150E-06   6.8810271721320553E-07   3.1643338747994849E-07
         1        133   0.0000000000000000E+00   1.8361895482147352E-06   1.7137958072069221E-07   1.8137551285375087E-07
         1        134   0.0000000000000000E+00   2.5333883081999820E-06   7.6882517027673888E-07   3.2257267137477096E-07
         1        135   1.8379332939845545E-08   3.2347310625337616E-06   7.7266392301318367E-07   3.8053102173721775E-07
         2          1   0.0000000000000000E+00   3.9480029060268601E-01   4.6447305258056827E-02   4.9021503252816581E-02
         2          2   0.0000000000000000E+00   3.1807753466754307E-01   3.8719330364597522E-02   3.6648500134251347E-02
         2          3   1.2771384452691271E-03   3.8963906656047759E-01   1.4918859827223921E-01   4.9773487762459274E-02
         2          4   0.0000000000000000E+00   7.6011949557309078E-01   1.1565279914342312E-01   9.7785493931597814E-02
         2          5   0.0000000000000000E+00   6.0751534364214188E-01   1.0754210141638114E-01   8.2293119428595476E-02
         2          6   1.1735831073638668E-02   8.0486411576618966E-01   3.8815898407996641E-01   1.0291242900517178E-01
         2          7   0.0000000000000000E+00   6.6642816384768622E-01   1.3065113568117018E-01   8.0309431304956880E-02
         2          8   0.0000000000000000E+00   5.7023030719221890E-01   1.3066294696721922E-01   7.3961546254826926E-02
         2          9   4.0705422427420798E-02   7.7266192789964239E-01   4.1789393545274278E-01   8.0920521445111318E-02
         2         10   0.0000000000000000E+00   2.5622170400980199E-01   7.3076798862220835E-02   3.4771886445716542E-02
         2         11   0.0000000000000000E+00   2.4850696109450474E-01   7.4997009740235293E-02   3.2365207603803056E-02
         2         12   3.2648472119543553E-02   3.5975982702426035E-01   2.0149266788293221E-01   3.4996282885954542E-02
         2         13   0.0000000000000000E+00   6.7288076904735372E-02   2.0902762034350861E-02   1.0133232600521319E-02
         2         14   0.0000000000000000E+00   6.5052928673704047E-02   2.1297889975450367E-02   9.4863700941406146E-03
         2         15   8.5968642301108740E-03   9.7108431142301638E-02   4.8741215611096241E-02   1.1313309200386189E-02
         2         16   0.0000000000000000E+00   1.1019353244601999E-03   7.4934286794475066E-06   2.6887677458574341E-05
         2         17   0.0000000000000000E+00   7.2215064764512065E-04   9.4618714953584817E-06   2.2898453425294429E-05
         2         18   0.0000000000000000E+00   8.2720061063919833E-04   3.0962084529795570E-05   4.3078870510601811E-05
         2         19   0.0000000000000000E+00   3.5313174710192955E-04   2.6874341175064836E-06   8.9975386953637466E-06
         2         20   0.0000000000000000E+00   4.6361077408202210E-04   1.7599032894851426E-05   2.3203861322723686E-05
         2         21   6.3955971512818681E-12   5.9412245016767222E-04   2.1619024835655424E-05   2.5059565310468279E-05
         2         22   0.0000000000000000E+00   3.4778707290293053E-03   2.4571468200331870E-05   8.6213534510428753E-05
         2         23   0.0000000000000000E+00   2.0450358630795073E-03   2.9487974810447743E-05   6.9572641309391053E-05
         2         24   0.0000000000000000E+00   2.3219491489730746E-03   1.0275569201309475E-04   1.3084882288239797E-04
         2         25   0.0000000000000000E+00   9.9839006816790669E-04   7.9018100415233188E-06   2.5722277507702499E-05
         2         26   0.0000000000000000E+00   1.2740942616130640E-03   5.3517141442644722E-05   6.4968713594519147E-05
         2         27   2.2213984918498411E-11   1.6373772002252502E-03   5.3484073884924463E-05   6.7626961540103161E-05
         2         28   0.0000000000000000E+00   1.2626437645600141E-05   4.4210331374853266E-08   2.2236020148615419E-07
         2         29   0.0000000000000000E+00   9.1907982343730895E-06   5.0402596512580104E-08   1.6811663383590496E-07
         2         30   0.0000000000000000E+00   1.2327950978293839E-05   1.4661027436572718E-07   3.1248207559571384E-07
         2         31   0.0000000000000000E+00   5.2524440159621532E-06   1.3363140460000367E-08   6.0908680492541635E-08
         2         32   0.0000000000000000E+00   6.4871418828912135E-06   8.7799610646941008E-08   1.6736889663532626E-07
         2         33   9.5813894935899847E-16   9.7789472387326574E-06   2.0450601943375748E-07   2.4614669932253464E-07
         2         34   0.0000000000000000E+00   9.2737342192765069E-04   7.6839916223987678E-06   2.7016502961330421E-05
         2         35   0.0000000000000000E+00   7.3023714352543373E-04   8.5904129710434847E-06   2.0219080782975863E-05
         2         36   0.0000000000000000E+00   6.6216961001467375E-04   3.1955417352522945E-05   3.8099262088687906E-05
         2         37   0.0000000000000000E+00   2.6541430165556934E-04   2.1169145301748543E-06   6.8002094734606221E-06
         2         38   0.0000000000000000E+00   3.4234417170652109E-04   1.5087829587882615E-05   1.7046110190123203E-05
         2         39   7.1556809680100765E-12   3.9045023603108560E-04   1.2564434101320557E-05   1.7356337387064248E-05
         2         40   0.0000000000000000E+00   5.7062345489535650E-03   9.4431735283832387E-05   2.4236594078686421E-04
         2         41   0.0000000000000000E+00   3.8244475129363821E-03   1.5174646325265644E-04   2.5960033192230618E-04
         2         42   0.0000000000000000E+00   5.5890475442907902E-03   5.1167201652559352E-04   4.9761661102536538E-04
         2         43   0.0000000000000000E+00   2.7700981139724646E-03   5.4903997969689220E-05   1.2734371073867969E-04
         2         44   0.0000000000000000E+00   3.6031577359339814E-03   3.8143653413568650E-04   3.3797829723660388E-04
         2         45   3.2575096112918844E-09   4.8150749006131369E-03   5.2474785044162239E-04   3.7976403634519410E-04
         2         46   0.0000000000000000E+00   1.5563755874382797E-02   2.9775838157432538E-04   7.3123518289746876E-04
         2         47   0.0000000000000000E+00   1.1030565528657599E-02   4.6369888405862488E-04   7.6205938466696553E-04
         2         48   0.0000000000000000E+00   1.6812081527956633E-02   1.7219586474605661E-03   1.4453180645412989E-03
         2         49   0.0000000000000000E+00   7.7585163855230311E-03   1.6037316417329297E-04   3.5512905940867127E-04
         2         50   0.0000000000000000E+00   9.2706147084009437E-03   1.1806318899847212E-03   9.0717168924309784E-04
         2         51   1.4419170053886957E-08   1.1522005230872030E-02   1.2220742035632026E-03   9.9207776018396033E-04
         2         52   0.0000000000000000E+00   1.4580507872715692E-04   9.3567430006532058E-07   3.6384291127621830E-06
         2         53   0.0000000000000000E+00   1.3679682168014958E-04   1.2553214188674598E-06   3.1812943302885480E-06
         2         54   0.0000000000000000E+00   1.6962445695442452E-04   3.5920832224254153E-06   5.9285725311075773E-06
         2         55   0.0000000000000000E+00   8.0841229208931112E-05   3.9462952215881280E-07   1.3599016555940446E-06
         2         56   0.0000000000000000E+00   9.3978655894320641E-05   2.5987274069841573E-06   3.7685480239530038E-06
         2         57   3.8101705634871706E-13   1.2752880422229500E-04   6.7764132640640169E-06   6.5763001291932014E-06
         2         58   0.0000000000000000E+00   5.0684241253995859E-03   9.4723781903312341E-05   2.3160236592125851E-04
         2         59   0.0000000000000000E+00   3.5915906171174318E-03   1.3893930000065822E-04   2.2671729422046958E-04
         2         60   0.0000000000000000E+00   5.1894896263229616E-03   5.6499142223772486E-04   4.3069325461281608E-04
         2         61   0.0000000000000000E+00   1.9777468817916669E-03   4.4590285150617974E-05   9.6920302715040616E-05
         2         62   0.0000000000000000E+00   2.5131211071809222E-03   3.5261639939981036E-04   2.4545876618440980E-04
         2         63   5.1336079698254701E-09   2.9755459405471883E-03   2.8415937282605966E-04   2.6611726147945420E-04
         2         64   0.0000000000000000E+00   3.1495553910925659E-03   9.2838719581698421E-05   1.7623927960539661E-04
         2         65   0.0000000000000000E+00   2.5379406209564723E-03   1.8084405158910879E-04   2.2731372266928765E-04
         2         66   0.0000000000000000E+00   3.2011710671690629E-03   6.1183164261545658E-04   4.4150091025670280E-04
         2         67   0.0000000000000000E+00   2.2715035266436716E-03   8.0067212756674438E-05   1.3698239072068824E-04
         2         68   0.0000000000000000E+00   2.9851088150889800E-03   5.7577376034168362E-04   3.7190446982633945E-04
         2         69   8.9722871219887501E-08   4.1873994430734508E-03   8.8140461483212653E-04   4.4745765235384288E-04
         2         70   0.0000000000000000E+00   8.5960763889892447E-03   2.7772601719269530E-04   4.9024794152074036E-04
         2         71   0.0000000000000000E+00   7.7535878510435327E-03   5.3764589691242888E-04   6.3634371444016929E-04
         2         72   0.0000000000000000E+00   9.8187567997399389E-03   2.0733153724603365E-03   1.2374861180284120E-03
         2         73   0.0000000000000000E+00   5.8957866838530628E-03   2.3207661308307045E-04   3.7061831065874956E-04
         2         74   0.0000000000000000E+00   7.9165827306958165E-03   1.8095773562014942E-03   9.7310133143329453E-04
         2         75   4.9750750501943116E-07   1.0606910537883067E-02   1.9808119909830329E-03   1.0941896554212641E-03
         2         76   0.0000000000000000E+00   1.3115823494592988E-04   1.4346357823439481E-06   4.4097759797230086E-06
         2         77   0.0000000000000000E+00   1.1718515173265182E-04   2.2317109566982712E-06   4.4684354945738416E-06
         2         78   0.0000000000000000E+00   1.1890689146011379E-04   6.3148974960839822E-06   8.2786022189532170E-06
         2         79   0.0000000000000000E+00   9.4281700354484531E-05   8.1159913486239656E-07   2.2273917903484335E-06
         2         80   0.0000000000000000E+00   8.0680562336812566E-05   5.3076802306970205E-06   6.0990120886303926E-06
         2         81   7.6281913201830437E-12   1.2250023928417423E-04   1.3991343266342494E-05   1.1991736172715343E-05
         2         82   0.0000000000000000E+00   2.3128441545552966E-03   8.9305684601312325E-05   1.5752249380244932E-04
         2         83   0.0000000000000000E+00   2.5301405700142816E-03   1.6556044525483128E-04   1.9604759761939120E-04
         2         84   0.0000000000000000E+00   3.1526105762327687E-03   7.1619294374360718E-04   3.9912253601380991E-04
         2         85   0.0000000000000000E+00   1.5522802660680698E-03   6.7262489191559230E-05   1.0585396571653637E-04
         2         86   0.0000000000000000E+00   2.3161235694388409E-03   5.7168207476422661E-04   2.9201743097384292E-04
         2         87   2.0729614627949001E-07   2.7329761423242746E-03   4.6586300439980448E-04   3.2216549434487614E-04
         2         88   0.0000000000000000E+00   1.9443789327359059E-04   1.0309695349386752E-05   1.2995529214422037E-05
         2         89   0.0000000000000000E+00   2.0489982654351688E-04   2.1833928021160097E-05   1.7198382011032782E-05
         2         90   0.0000000000000000E+00   2.5343371937704715E-04   6.2493208526488502E-05   3.5551402469919261E-05
         2         91   0.0000000000000000E+00   1.6670242829111242E-04   1.0644491075017253E-05   1.2648459192403338E-05
         2         92   0.0000000000000000E+00   2.4522254696497246E-04   6.8536235857297759E-05   3.5124809872139130E-05
         2         93   9.5181351732890361E-08   3.4851263727778619E-04   1.1050936832024569E-04   4.2322737565927908E-05
         2         94   0.0000000000000000E+00   4.5551902286823735E-04   2.9605735696844447E-05   3.4428340439217503E-05
         2         95   0.0000000000000000E+00   5.0258736198895214E-04   6.3352152729409075E-05   4.6021585266840436E-05
         2         96   0.0000000000000000E+00   7.4403866060853980E-04   2.0586192412693253E-04   9.9682662733246454E-05
         2         97   0.0000000000000000E+00   4.3588183909725668E-04   3.0765885563823031E-05   3.3761250297543662E-05
         2         98   0.0000000000000000E+00   7.0111215321463872E-04   2.1437308338421616E-04   9.3885235018644262E-05
         2         99   5.3176697739082672E-07   9.2198947170970169E-04   2.5612005011118927E-04   1.0604074325645189E-04
         2        100   0.0000000000000000E+00   8.0493987315723759E-06   1.6845380422352978E-07   4.0738962724661017E-07
         2        101   0.0000000000000000E+00   6.7075583619155867E-06   2.9836016735935283E-07   4.7194351549648489E-07
         2        102   0.0000000000000000E+00   8.4003456223688383E-06   8.5222832147683741E-07   8.6251062695320737E-07
         2        103   0.0000000000000000E+00   6.4312591995228129E-06   1.2220163220784210E-07   2.6933816710163471E-07
         2        104   0.0000000000000000E+00   7.2308934797645779E-06   7.9529207864885476E-07   7.0765667313174303E-07
         2        105   8.3465387737218365E-12   8.8770848799283506E-06   1.8424801050945895E-06   1.3024870734442523E-06
         2        106   0.0000000000000000E+00   1.4165753830886065E-04   9.0690672976170326E-06   1.0744196576990765E-05
         2        107   0.0000000000000000E+00   1.5742251529962925E-04   1.9161916226750152E-05   1.4626500827096476E-05
         2        108   0.0000000000000000E+00   2.3184463665932716E-04   7.2540261407970025E-05   3.4882321820340073E-05
         2        109   0.0000000000000000E+00   1.2922459144452619E-04   9.0359692706997425E-06   1.0069661315991358E-05
         2        110   0.0000000000000000E+00   2.2499414934597979E-04   7.0056008829203178E-05   3.1022619487317782E-05
         2        111   2.3424121425661413E-07   2.7721474664616841E-04   6.3663768066600247E-05   3.4770701312898712E-05
